age,annual_income,credit_score,debt_to_income_ratio,loan_amount,employment_years,employment_type,education_level,marital_status,property_ownership,loan_approved
24,5093771.843479714,576.0,0.952237285415744,32119926.336741805,16.0,Full-time,Bachelor,Single,Mortgage,Rejected
68,4395796.582145185,574.0,0.44257080666170934,45346303.27471672,3.0,Full-time,Bachelor,Single,Own,Rejected
41,3728080.15859995,385.0,0.6908076243060683,35200826.319656104,28.0,Full-time,Bachelor,Married,Mortgage,Rejected
45,3745906.1873354446,362.0,0.5749706273967218,19176777.674042005,22.0,Part-time,Bachelor,Single,Mortgage,Rejected
25,4577903.469683488,703.0,0.17676022910104927,9881656.2898642,6.0,Self-employed,Bachelor,Single,Rent,Rejected
51,4490583.163056804,491.0,0.5920643077549167,46307726.44939866,11.0,Part-time,High School,Divorced,Own,Approved
67,5040545.135973433,592.0,0.5401167093628201,6076260.349876495,12.0,Full-time,Master,Married,Rent,Rejected
30,4891043.364312684,330.0,0.4939059939093555,27606431.783573866,4.0,Full-time,High School,Single,Rent,Rejected
29,7557751.914506171,629.0,0.5134229336484748,16386388.33840207,27.0,Full-time,Master,Divorced,Mortgage,Approved
66,1000000.0,406.0,0.1639879719588705,14299335.368463954,5.0,Full-time,Bachelor,Single,Mortgage,Approved
58,5489946.380500844,575.0,0.4634777312306678,32645907.743927922,1.0,Full-time,Bachelor,Divorced,Rent,Rejected
53,5142019.220496961,,0.6056532718215968,12330609.932160776,20.0,Self-employed,Master,Married,Rent,Rejected
50,4731619.303681609,363.0,0.4894491986855394,45901890.23037739,6.0,Full-time,Master,Married,Mortgage,Approved
31,3588379.1495382087,428.0,0.4886861951261473,20896151.545857083,13.0,Full-time,Master,Married,Mortgage,Rejected
